Main,Sub1,number of tools 1,Sub2,number of tools 2
/phenomics-category,/microscopic-phenotype-analysis-category,175,/microscopy-image-formats-management-category,11
/phenomics-category,/microscopic-phenotype-analysis-category,175,/phewas-category,11
/phenomics-category,/microscopic-phenotype-analysis-category,175,/unclassified-tools-30-category,30
/phenomics-category,/microscopic-phenotype-analysis-category,175,/cell-based-modeling-category,43
/phenomics-category,/microscopic-phenotype-analysis-category,175,/image-analysis-libraries-category,70
/phenomics-category,/microscopy-image-data-category,185,/animal-behavior-databases-category,1
/phenomics-category,/microscopy-image-data-category,185,/ecology-ontologies-category,1
/phenomics-category,/microscopy-image-data-category,185,/small-scattering-imaging-data-category,1
/phenomics-category,/microscopy-image-data-category,185,/spim-image-data-category,1
/phenomics-category,/microscopy-image-data-category,185,/clinical-phenotype-ontology-category,2
/phenomics-category,/microscopy-image-data-category,185,/cryo-em-data-category,2
/phenomics-category,/microscopy-image-data-category,185,/subcellular-protein-localization-image-data-category,4
/phenomics-category,/microscopy-image-data-category,185,/tissue-array-data-category,4
/phenomics-category,/microscopy-image-data-category,185,/unclassified-data-12-category,6
/phenomics-category,/microscopy-image-data-category,185,/cancer-imaging-data-category,7
/phenomics-category,/microscopy-image-data-category,185,/education-1-category,7
/phenomics-category,/microscopy-image-data-category,185,/microbiology-ontologies-category,7
/phenomics-category,/microscopy-image-data-category,185,/tissue-banks-category,7
/phenomics-category,/microscopy-image-data-category,185,/ecology-image-data-category,8
/phenomics-category,/microscopy-image-data-category,185,/microscopic-tissue-data-category,12
/phenomics-category,/microscopy-image-data-category,185,/microscopy-phenotype-ontologies-category,12
/phenomics-category,/microscopy-image-data-category,185,/embryology-data-category,13
/phenomics-category,/microscopy-image-data-category,185,/plant-phenotypes-data-category,20
/phenomics-category,/microscopy-image-data-category,185,/cell-phenotype-and-expression-data-category,31
/phenomics-category,/microscopy-image-data-category,185,/image-data-category,39
/epigenomics-category,/mnase-seq-category,14,/unclassified-tools-23-category,5
/epigenomics-category,/mnase-seq-category,14,/nucleosome-positionning-analysis-1-category,9
/proteomics-category,/ms-based-metaproteomics-category,8,/data-analysis-53-category,8
/metabolomics-category,/ms-based-targeted-lipidomics-category,2,/data-analysis-22-category,2
/metabolomics-category,/ms-based-targeted-metabolomics-category,254,/sample-size-estimation-category,1
/metabolomics-category,/ms-based-targeted-metabolomics-category,254,/data-normalization-3-category,2
/metabolomics-category,/ms-based-targeted-metabolomics-category,254,/mgwas-category,2
/metabolomics-category,/ms-based-targeted-metabolomics-category,254,/spectral-correction-category,2
/metabolomics-category,/ms-based-targeted-metabolomics-category,254,/spectral-visualization-category,3
/metabolomics-category,/ms-based-targeted-metabolomics-category,254,/isotope-correction-category,4
/metabolomics-category,/ms-based-targeted-metabolomics-category,254,/quality-control-7-category,4
/metabolomics-category,/ms-based-targeted-metabolomics-category,254,/unclassified-tools-4-category,4
/metabolomics-category,/ms-based-targeted-metabolomics-category,254,/spectral-deconvolution-3-category,5
/metabolomics-category,/ms-based-targeted-metabolomics-category,254,/peak-alignment-2-category,6
/metabolomics-category,/ms-based-targeted-metabolomics-category,254,/statistical-analysis-5-category,7
/metabolomics-category,/ms-based-targeted-metabolomics-category,254,/metabolite-mapping-category,10
/metabolomics-category,/ms-based-targeted-metabolomics-category,254,/peak-detection-4-category,10
/metabolomics-category,/ms-based-targeted-metabolomics-category,254,/metabolite-quantification-2-category,11
/metabolomics-category,/ms-based-targeted-metabolomics-category,254,/metabolite-identification-1-category,13
/metabolomics-category,/ms-based-targeted-metabolomics-category,254,/data-integration-3-category,27
/metabolomics-category,/ms-based-targeted-metabolomics-category,254,/metabolic-network-analysis-category,143
/proteomics-category,/ms-based-targeted-proteomics-category,70,/unclassified-tools-6-category,2
/proteomics-category,/ms-based-targeted-proteomics-category,70,/affinity-purification-ms-category,9
/proteomics-category,/ms-based-targeted-proteomics-category,70,/peptide-selection-category,17
/proteomics-category,/ms-based-targeted-proteomics-category,70,/data-preprocessing4-category,21
/proteomics-category,/ms-based-targeted-proteomics-category,70,/downstream-analysis2-category,21
/proteomics-category,/ms-based-untargeted-glycomics-category,59,/glycosylation-identification-category,59
/metabolomics-category,/ms-based-untargeted-lipidomics-category,77,/quality-control-5-category,1
/metabolomics-category,/ms-based-untargeted-lipidomics-category,77,/retention-time-correction-1-category,2
/metabolomics-category,/ms-based-untargeted-lipidomics-category,77,/statistical-analysis-3-category,3
/metabolomics-category,/ms-based-untargeted-lipidomics-category,77,/noise-filtering-1-category,4
/metabolomics-category,/ms-based-untargeted-lipidomics-category,77,/spectral-deconvolution-1-category,4
/metabolomics-category,/ms-based-untargeted-lipidomics-category,77,/data-visualization-6-category,5
/metabolomics-category,/ms-based-untargeted-lipidomics-category,77,/data-normalization-1-category,6
/metabolomics-category,/ms-based-untargeted-lipidomics-category,77,/chromatogram-alignment-1-category,7
/metabolomics-category,/ms-based-untargeted-lipidomics-category,77,/peak-detection-2-category,7
/metabolomics-category,/ms-based-untargeted-lipidomics-category,77,/lipid-quantification-category,12
/metabolomics-category,/ms-based-untargeted-lipidomics-category,77,/lipid-identification-category,26
/metabolomics-category,/ms-based-untargeted-metabolomics-category,613,/mgwas-category,2
/metabolomics-category,/ms-based-untargeted-metabolomics-category,613,/retention-time-correction-category,2
/metabolomics-category,/ms-based-untargeted-metabolomics-category,613,/data-imputation-category,6
/metabolomics-category,/ms-based-untargeted-metabolomics-category,613,/clustering-classification-category,7
/metabolomics-category,/ms-based-untargeted-metabolomics-category,613,/metabolite-mapping-category,10
/metabolomics-category,/ms-based-untargeted-metabolomics-category,613,/ms-peak-alignment-category,10
/metabolomics-category,/ms-based-untargeted-metabolomics-category,613,/in-silico-fragmentation-category,11
/metabolomics-category,/ms-based-untargeted-metabolomics-category,613,/other-tools6-category,12
/metabolomics-category,/ms-based-untargeted-metabolomics-category,613,/quality-control-4-category,16
/metabolomics-category,/ms-based-untargeted-metabolomics-category,613,/noise-filtering-category,23
/metabolomics-category,/ms-based-untargeted-metabolomics-category,613,/metabolite-quantification-category,24
/metabolomics-category,/ms-based-untargeted-metabolomics-category,613,/spectral-deconvolution-category,26
/metabolomics-category,/ms-based-untargeted-metabolomics-category,613,/data-integration-3-category,27
/metabolomics-category,/ms-based-untargeted-metabolomics-category,613,/statistical-analysis-2-category,35
/metabolomics-category,/ms-based-untargeted-metabolomics-category,613,/data-normalization-category,36
/metabolomics-category,/ms-based-untargeted-metabolomics-category,613,/chromatogram-alignment-category,40
/metabolomics-category,/ms-based-untargeted-metabolomics-category,613,/peak-detection-1-category,54
/metabolomics-category,/ms-based-untargeted-metabolomics-category,613,/metabolite-identification-category,129
/metabolomics-category,/ms-based-untargeted-metabolomics-category,613,/metabolic-network-analysis-category,143
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/mass-assembler-category,1
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/rna-identification-category,2
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/mass-annotation-category,3
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/amino-acid-mutation-identification-category,5
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/file-format-conversion-2-category,6
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/mass-bias-correction-category,6
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/mass-clustering-category,6
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/data-calibration-category,8
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/lims-2-category,8
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/peptide-retention-time-prediction-category,10
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/file-manipulation-category,13
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/hydrogen-deuterium-exchange-category,13
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/spectral-libraries-category,13
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/unclassified-tools15-category,14
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/differential-protein-expression-category,16
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/frameworks2-category,16
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/phosphorylation-site-assignment-category,16
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/spectral-measurement-category,16
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/data-simulation5-category,17
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/2d-gel-image-analysis-category,20
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/data-visualization-8-category,22
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/isobaric-labeling-protein-quantification-category,22
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/interpretation-category,26
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/peptide-assignment-validation-category,26
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/spectral-deconvolution-category,26
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/data-conversion-category,29
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/quality-control9-category,30
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/in-silico-analysis-category,33
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/peak-alignment-category,35
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/all-in-one-tools3-category,37
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/isotopic-labeling-protein-quantitation-category,39
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/peak-detection-category,44
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/ptm-identification-category,45
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/cross-linked-peptide-identification-category,51
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/de-novo-peptide-sequencing-category,54
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/glycosylation-identification-category,59
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/protein-inference-category,71
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/label-free-protein-quantification-category,73
/proteomics-category,/ms-based-untargeted-proteomics-category,1026,/database-search-category,95
/transcriptomics-category,/ncounter-system-category,6,/data-analysis-30-category,6
/phenomics-category,/neuroimaging-analysis-category,70,/educational-websites-1-category,1
/phenomics-category,/neuroimaging-analysis-category,70,/data-management-and-sharing-category,14
/phenomics-category,/neuroimaging-analysis-category,70,/unclassified-tools-26-category,14
/phenomics-category,/neuroimaging-analysis-category,70,/neuroimage-visualization-category,17
/phenomics-category,/neuroimaging-analysis-category,70,/neuroimaging-analysis-packages-category,24
/phenomics-category,/neuroimaging-data-category,34,/brain-image-databases-category,7
/phenomics-category,/neuroimaging-data-category,34,/brain-atlas-category,27
/phenomics-category,/neuron-tracing-7-category,62, , 
/phenomics-category,/neurophysiology-analysis-category,25,/data-analysis-24-category,25
/phenomics-category,/neurophysiology-databases-category,4,/neurophysiology-ontologies-category,2
/phenomics-category,/neurophysiology-databases-category,4,/unclassified-databases-4-category,2
/phenomics-category,/neuropsychology-analysis-category,44,/cognitive-training-category,5
/phenomics-category,/neuropsychology-analysis-category,44,/behavior-analysis-category,17
/phenomics-category,/neuropsychology-analysis-category,44,/cognitive-ability-tests-category,22
/phenomics-category,/neuropsychology-databases-category,1, , 
/metabolomics-category,/nmr-based-lipidomics-category,1,/data-analysis-21-category,1
/metabolomics-category,/nmr-based-metabolomics-category,368,/quality-control-6-category,1
/metabolomics-category,/nmr-based-metabolomics-category,368,/sample-size-estimation-1-category,1
/metabolomics-category,/nmr-based-metabolomics-category,368,/mgwas-category,2
/metabolomics-category,/nmr-based-metabolomics-category,368,/clustering-classification-1-category,4
/metabolomics-category,/nmr-based-metabolomics-category,368,/file-format-conversion-1-category,4
/metabolomics-category,/nmr-based-metabolomics-category,368,/nmr-simulation-1-category,5
/metabolomics-category,/nmr-based-metabolomics-category,368,/framework-category,6
/metabolomics-category,/nmr-based-metabolomics-category,368,/noise-filtering-2-category,7
/metabolomics-category,/nmr-based-metabolomics-category,368,/bucketing-category,9
/metabolomics-category,/nmr-based-metabolomics-category,368,/peak-alignment-1-category,9
/metabolomics-category,/nmr-based-metabolomics-category,368,/metabolite-mapping-category,10
/metabolomics-category,/nmr-based-metabolomics-category,368,/spectral-deconvolution-2-category,10
/metabolomics-category,/nmr-based-metabolomics-category,368,/data-normalization-2-category,12
/metabolomics-category,/nmr-based-metabolomics-category,368,/metabolite-quantification-1-category,13
/metabolomics-category,/nmr-based-metabolomics-category,368,/statistical-analysis-4-category,13
/metabolomics-category,/nmr-based-metabolomics-category,368,/chemometric-analysis-category,14
/metabolomics-category,/nmr-based-metabolomics-category,368,/spectral-corrections-category,14
/metabolomics-category,/nmr-based-metabolomics-category,368,/peak-detection-3-category,17
/metabolomics-category,/nmr-based-metabolomics-category,368,/data-visualization-7-category,20
/metabolomics-category,/nmr-based-metabolomics-category,368,/data-integration-3-category,27
/metabolomics-category,/nmr-based-metabolomics-category,368,/metabolite-identification2-category,27
/metabolomics-category,/nmr-based-metabolomics-category,368,/metabolic-network-analysis-category,143
/proteomics-category,/nmr-based-proteomics-category,100,/data-processing-category,5
/proteomics-category,/nmr-based-proteomics-category,100,/nmr-simulation-category,8
/proteomics-category,/nmr-based-proteomics-category,100,/protein-dynamics-category,9
/proteomics-category,/nmr-based-proteomics-category,100,/spectra-visualisation-category,9
/proteomics-category,/nmr-based-proteomics-category,100,/peak-picking-category,11
/proteomics-category,/nmr-based-proteomics-category,100,/unclassified-tools-24-category,12
/proteomics-category,/nmr-based-proteomics-category,100,/noe-assignment-category,13
/proteomics-category,/nmr-based-proteomics-category,100,/chemical-shift-prediction-category,15
/proteomics-category,/nmr-based-proteomics-category,100,/resonance-assignment-category,18
/transcriptomics-category,/non-coding-rna-analysis-category,721,/trna-disease-association-detection-category,1
/transcriptomics-category,/non-coding-rna-analysis-category,721,/impact-of-variants-on-mirnas-category,2
/transcriptomics-category,/non-coding-rna-analysis-category,721,/pirna-target-prediction-category,2
/transcriptomics-category,/non-coding-rna-analysis-category,721,/dicer-cleavage-site-prediction-category,3
/transcriptomics-category,/non-coding-rna-analysis-category,721,/mirna-name-translation-category,3
/transcriptomics-category,/non-coding-rna-analysis-category,721,/bacterial-srna-target-prediction-category,5
/transcriptomics-category,/non-coding-rna-analysis-category,721,/unclassified-tools-15-category,10
/transcriptomics-category,/non-coding-rna-analysis-category,721,/lncrna-interaction-prediction-category,11
/transcriptomics-category,/non-coding-rna-analysis-category,721,/mature-mirna-sequence-prediction-category,20
/transcriptomics-category,/non-coding-rna-analysis-category,721,/high-throughput-rnai-screening-category,26
/transcriptomics-category,/non-coding-rna-analysis-category,721,/lncrna-disease-association-prediction-category,33
/transcriptomics-category,/non-coding-rna-analysis-category,721,/lncrna-prediction-category,34
/transcriptomics-category,/non-coding-rna-analysis-category,721,/rnai-reagent-design-category,46
/transcriptomics-category,/non-coding-rna-analysis-category,721,/mirna-disease-association-prediction-category,50
/transcriptomics-category,/non-coding-rna-analysis-category,721,/mirna-target-prediction-category,179
/transcriptomics-category,/non-coding-rna-analysis-category,721,/phylogenetic-inference-category,296
/transcriptomics-category,/non-coding-rna-databases-category,451,/mirtron-databases-category,1
/transcriptomics-category,/non-coding-rna-databases-category,451,/isomir-data-category,2
/transcriptomics-category,/non-coding-rna-databases-category,451,/non-codant-rna-ontologies-category,2
/transcriptomics-category,/non-coding-rna-databases-category,451,/ta-sirna-data-category,3
/transcriptomics-category,/non-coding-rna-databases-category,451,/trf-annotation-databases-category,3
/transcriptomics-category,/non-coding-rna-databases-category,451,/competing-endogenous-rna-category,4
/transcriptomics-category,/non-coding-rna-databases-category,451,/natural-antisense-transcript-data-category,4
/transcriptomics-category,/non-coding-rna-databases-category,451,/shrna-data-category,4
/transcriptomics-category,/non-coding-rna-databases-category,451,/tmrnas-category,4
/transcriptomics-category,/non-coding-rna-databases-category,451,/rnai-phenotypic-data-category,7
/transcriptomics-category,/non-coding-rna-databases-category,451,/pirna-annotation-databases-category,8
/transcriptomics-category,/non-coding-rna-databases-category,451,/bacterial-srna-data-category,10
/transcriptomics-category,/non-coding-rna-databases-category,451,/snorna-annotation-databases-category,11
/transcriptomics-category,/non-coding-rna-databases-category,451,/trna-data-category,12
/transcriptomics-category,/non-coding-rna-databases-category,451,/unclassified-databases-5-category,12
/transcriptomics-category,/non-coding-rna-databases-category,451,/lncrna-interaction-data-category,13
/transcriptomics-category,/non-coding-rna-databases-category,451,/circrna-annotation-data-category,15
/transcriptomics-category,/non-coding-rna-databases-category,451,/mirna-disease-association-data-category,15
/transcriptomics-category,/non-coding-rna-databases-category,451,/lncrna-disease-association-data-category,17
/transcriptomics-category,/non-coding-rna-databases-category,451,/sirna-data-category,22
/transcriptomics-category,/non-coding-rna-databases-category,451,/mirna-target-data-category,52
/transcriptomics-category,/non-coding-rna-databases-category,451,/lncrna-annotation-databases-category,61
/transcriptomics-category,/non-coding-rna-databases-category,451,/mirnas-category,169
/phenomics-category,/nuclear-medicine-imaging-category,66,/morphometric-analysis-17-category,1
/phenomics-category,/nuclear-medicine-imaging-category,66,/image-simulation-6-category,2
/phenomics-category,/nuclear-medicine-imaging-category,66,/kinetic-analysis-category,3
/phenomics-category,/nuclear-medicine-imaging-category,66,/3d-image-reconstruction-6-category,4
/phenomics-category,/nuclear-medicine-imaging-category,66,/image-format-management-1-category,4
/phenomics-category,/nuclear-medicine-imaging-category,66,/3d-image-analysis-1-category,10
/phenomics-category,/nuclear-medicine-imaging-category,66,/image-enhancement-1-category,10
/phenomics-category,/nuclear-medicine-imaging-category,66,/image-registration-9-category,10
/phenomics-category,/nuclear-medicine-imaging-category,66,/image-segmentation-3-category,10
/phenomics-category,/nuclear-medicine-imaging-category,66,/image-visualization-7-category,12
/epigenomics-category,/nucleosome-positioning2-category,15,/data-analysis-44-category,15
/epigenomics-category,/nucleosome-positioning-data-category,3, , 
/genomics2-category,/ontology-generation-category,50,/ontology-format-conversion-category,3
/genomics2-category,/ontology-generation-category,50,/ontology-reuse-category,3
/genomics2-category,/ontology-generation-category,50,/ontology-evolution-category,4
/genomics2-category,/ontology-generation-category,50,/unclassified-tools-39-category,4
/genomics2-category,/ontology-generation-category,50,/ontology-querying-category,5
/genomics2-category,/ontology-generation-category,50,/ontology-visualization-category,12
/genomics2-category,/ontology-generation-category,50,/ontology-editing-category,19
/genomics2-category,/ontology-repositories-category,36, , 
/genomics2-category,/optical-mapping-category,19,/data-analysis-4-category,19
/phenomics-category,/optical-tomography-category,16,/3d-image-reconstruction-7-category,7
/phenomics-category,/optical-tomography-category,16,/unclassified-tools-28-category,9
/epigenomics-category,/oxbs-tab-fcab-cab-seq-category,7,/data-analysis-43-category,7
/transcriptomics-category,/pare-category,12,/data-analysis-40-category,12
/phenomics-category,/patch-clamp-category,11,/data-analysis-11-category,11
/proteomics-category,/peptide-databases-category,64,/antihypertensive-peptide-data-category,2
/proteomics-category,/peptide-databases-category,64,/conopeptide-data-category,2
/proteomics-category,/peptide-databases-category,64,/half-life-peptide-data-category,2
/proteomics-category,/peptide-databases-category,64,/non-ribosomal-peptide-data-category,2
/proteomics-category,/peptide-databases-category,64,/anticancer-peptide-data-category,3
/proteomics-category,/peptide-databases-category,64,/antiviral-peptide-data-category,3
/proteomics-category,/peptide-databases-category,64,/biopanning-data-category,3
/proteomics-category,/peptide-databases-category,64,/cell-penetrating-peptide-data-category,3
/proteomics-category,/peptide-databases-category,64,/neuropeptide-data-category,3
/proteomics-category,/peptide-databases-category,64,/quorum-sensing-peptide-data-category,3
/proteomics-category,/peptide-databases-category,64,/unclassified-data-7-category,4
/proteomics-category,/peptide-databases-category,64,/predicted-peptide-data-category,6
/proteomics-category,/peptide-databases-category,64,/antimicrobial-peptide-data-category,28
/proteomics-category,/peptide-microarray-category,7,/data-analysis-48-category,7
/proteomics-category,/peptide-prediction-category,70,/bioactive-peptide-prediction-category,0
/proteomics-category,/peptide-prediction-category,70,/hemolytik-peptide-prediction-category,1
/proteomics-category,/peptide-prediction-category,70,/antiangiogenic-peptide-prediction-category,2
/proteomics-category,/peptide-prediction-category,70,/antigenic-peptide-prediction-category,2
/proteomics-category,/peptide-prediction-category,70,/conopeptide-prediction-category,3
/proteomics-category,/peptide-prediction-category,70,/antiviral-peptide-prediction-category,5
/proteomics-category,/peptide-prediction-category,70,/cell-penetrating-peptide-prediction-category,7
/proteomics-category,/peptide-prediction-category,70,/anticancer-peptide-prediction-category,9
/proteomics-category,/peptide-prediction-category,70,/other-tools-4-category,9
/proteomics-category,/peptide-prediction-category,70,/peptide-structure-prediction-category,15
/proteomics-category,/peptide-prediction-category,70,/antimicrobial-peptide-design-category,17
/phenomics-category,/phase-contrast-microscopy-category,80,/animal-behavior-tracking-1-category,1
/phenomics-category,/phase-contrast-microscopy-category,80,/cell-counting-category,2
/phenomics-category,/phase-contrast-microscopy-category,80,/neurite-growth-2-category,2
/phenomics-category,/phase-contrast-microscopy-category,80,/image-classification-3-category,3
/phenomics-category,/phase-contrast-microscopy-category,80,/scratch-assay-1-category,3
/phenomics-category,/phase-contrast-microscopy-category,80,/cell-lineage-tracing-1-category,4
/phenomics-category,/phase-contrast-microscopy-category,80,/image-acquisition-7-category,6
/phenomics-category,/phase-contrast-microscopy-category,80,/image-registration-8-category,6
/phenomics-category,/phase-contrast-microscopy-category,80,/image-enhancement-8-category,7
/phenomics-category,/phase-contrast-microscopy-category,80,/morphometric-analysis-5-category,14
/phenomics-category,/phase-contrast-microscopy-category,80,/cell-tracking-2-category,15
/phenomics-category,/phase-contrast-microscopy-category,80,/image-segmentation-7-category,17
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/missing-data-prediction-category,4
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/missing-data-prediction-category,4
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/phylogenetic-footprinting-category,5
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/phylogenetic-footprinting-category,5
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/haplogroup-prediction-category,7
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/haplogroup-prediction-category,7
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/tip-dating-category,7
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/tip-dating-category,7
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/phylogenetic-congruence-category,8
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/phylogenetic-congruence-category,8
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/reconciliation-visualization-category,9
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/reconciliation-visualization-category,9
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/workflows-pipelines-1-category,9
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/workflows-pipelines-1-category,9
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/model-selection-1-category,10
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/model-selection-1-category,10
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/community-phylogenetics-category,11
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/community-phylogenetics-category,11
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/tree-comparison-category,16
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/tree-comparison-category,16
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/discrete-character-evolution-category,19
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/discrete-character-evolution-category,19
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/cophylogeny-reconstruction-category,20
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/cophylogeny-reconstruction-category,20
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/supertree-construction-category,22
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/supertree-construction-category,22
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/comparative-analysis-category,23
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/comparative-analysis-category,23
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/phylogeography-category,25
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/phylogeography-category,25
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/ancestral-sequence-reconstruction-category,28
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/ancestral-sequence-reconstruction-category,28
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/tumor-progression-category,28
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/tumor-progression-category,28
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/viral-classification-category,30
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/viral-classification-category,30
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/whole-genome-alignment-category,53
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/whole-genome-alignment-category,53
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/unclassified-tools-8-category,61
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/unclassified-tools-8-category,61
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/phylogenetic-network-construction-category,73
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/phylogenetic-network-construction-category,73
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/phylogenetic-viewers-category,120
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/phylogenetic-viewers-category,120
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/multiple-alignment2-category,126
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/multiple-alignment2-category,126
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/multiple-sequence-alignment-category,147
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/multiple-sequence-alignment-category,147
/genomics2-category,/phylogenetics-and-phylogenomics-category,1157,/phylogenetic-inference-category,296
/proteomics-category,/phylogenetics-and-phylogenomics-category,1157,/phylogenetic-inference-category,296
/genomics2-category,/phylogenomic-databases-category,41,/phylogenomic-ontologies-category,4
/proteomics-category,/phylogenomic-databases-category,41,/phylogenomic-ontologies-category,4
/genomics2-category,/phylogenomic-databases-category,41,/taxonomic-databases-category,9
/proteomics-category,/phylogenomic-databases-category,41,/taxonomic-databases-category,9
/genomics2-category,/phylogenomic-databases-category,41,/unclassified-databases-category,28
/proteomics-category,/phylogenomic-databases-category,41,/unclassified-databases-category,28
/proteomics-category,/physicochemical-analysis-category,152,/solubility-mutagenesis-prediction-category,3
/proteomics-category,/physicochemical-analysis-category,152,/protein-hydration-prediction-category,7
/proteomics-category,/physicochemical-analysis-category,152,/unclassified-tools-16-category,7
/proteomics-category,/physicochemical-analysis-category,152,/electrostatic-force-calculation-category,10
/proteomics-category,/physicochemical-analysis-category,152,/isoelectric-point-prediction-category,11
/proteomics-category,/physicochemical-analysis-category,152,/protein-pka-prediction-category,14
/proteomics-category,/physicochemical-analysis-category,152,/protein-surface-structure-prediction-category,14
/proteomics-category,/physicochemical-analysis-category,152,/protein-solubility-prediction-category,16
/proteomics-category,/physicochemical-analysis-category,152,/protein-aggregation-prediction-category,28
/proteomics-category,/physicochemical-analysis-category,152,/solvent-accessibility-prediction-category,42
/proteomics-category,/physicochemical-properties-databases-category,9,/pka-data-category,1
/proteomics-category,/physicochemical-properties-databases-category,9,/isoelectric-point-data-category,2
/proteomics-category,/physicochemical-properties-databases-category,9,/unclassified-data-10-category,2
/proteomics-category,/physicochemical-properties-databases-category,9,/protein-aggregation-data-category,4
/genomics2-category,/pool-seq-category,118,/transposon-detection2-category,3
/genomics2-category,/pool-seq-category,118,/unclassified-tools6-category,6
/genomics2-category,/pool-seq-category,118,/haplotype-frequency-estimation-category,7
